domain,question,generated_answer,gold_answer,bleu,rouge-1,rouge-2,rouge-l,embedding_similarity,mini_lm_similarity
IPC,What does 'cheat by personation' mean?,: Impersonating someone to deceive and gain an advantage is cheating by personation.,'Cheat by personation' refers to instances of cheating where one pretends to be someone else or knowingly substitutes one person for another. This offence can be committed whether the individual personated is real or imaginary.,1.189663268167488e-155,0.2272727231095041,0.0,0.1363636322004133,0.8818414807319641,0.80553454
IPC,"In what type of cheating does one pretend to be someone else or knowingly substitutes one person for another, even if the individual personated is real or imaginary?",: Cheating by personation.,This type of cheating is referred to as 'cheat by personation'.,2.0139957213424328e-155,0.1333333294222223,0.0,0.1333333294222223,0.7976211309432983,0.85120326
IPC,What is 'cheating with knowledge that wrongful loss may ensue to person whose interest offender is bound to protect'?,": It is covered under Section 318 of Bharatiya Nyaya Sanhita, 2023.",This refers to situations where one cheats with the knowledge that they are likely to cause wrongful loss to a person whose interests they are obligated to protect in the transaction to which the cheating relates.,1.82176570827356e-232,0.0,0.0,0.0,0.7321245670318604,0.0686138
IPC,"What does the punishment of imprisonment for a term which may extend to three years, or with fine, or with both refer to?",": Please provide the context or the specific section or crime you are referring to, as this punishment can apply to various offenses under the Bharatiya Nyaya Sanhita.",This punishment refers to the failure to protect someone you are legally bound to protect.,5.4931618878649074e-155,0.2702702658875092,0.0499999956125003,0.2162162118334551,0.8040234446525574,0.53535175
IPC,What is the punishment for cheating by personation?,": According to BNS, the punishment for cheating by personation is imprisonment which may extend to three years or with fine or with both.","The punishment is imprisonment for a term which may extend to three years, or with fine, or with both.",0.3652246747505828,0.6315789424238228,0.3589743540565417,0.5789473634764544,0.8736096620559692,0.64419043
IPC,"What is the maximum term of imprisonment, fine or both that can be given for a crime?",": The maximum term of imprisonment, fine, or both varies depending on the specific crime as defined in the Bharatiya Nyaya Sanhita (BNS) and other relevant laws. Please specify the crime you are interested in.","The maximum term of imprisonment for a crime can be extended to three years, or a fine, or both can be given. This is the punishment for cheating by personation.",0.156821758974179,0.3214285664859694,0.1612903176274715,0.3214285664859694,0.8812699317932129,0.6442325
IPC,What is the maximum duration of imprisonment and additional liability for someone who has cheated and dishonestly induced delivery of property?,: The maximum imprisonment for cheating and dishonestly inducing delivery of property is imprisonment for a term which may extend to seven years and shall also be liable to fine.,"The maximum duration of imprisonment can extend to seven years, and they shall also be liable to fine.",0.2934521273973611,0.604651158009735,0.355555550854321,0.604651158009735,0.8901150226593018,0.6596038
IPC,What is the possible penalty for a person who dishonestly or fraudulently removes or conceals property to prevent distribution among creditors?,": As per BNS, the punishment for fraudulent removal or concealment of property to prevent distribution among creditors can be found.","The possible penalty is imprisonment for a term which may extend to two years, or a fine, or both.",1.3020095722934844e-231,0.1578947318975071,0.0,0.1052631529501387,0.7174032926559448,0.38152322
IPC,What could be the possible consequences if someone dishonestly or fraudulently conceals or removes any property of himself or any other person?,: The exact consequences would depend on the specifics of the act and the relevant section of the Bharatiya Nyaya Sanhita (BNS) that applies.,"The possible consequences could be imprisonment of either description for a term which may extend to two years, or with fine, or with both.",1.1302704678971024e-231,0.1428571378684808,0.0,0.1428571378684808,0.7371048927307129,0.36716768
IPC,What is the definition of 'mischief' as per the text?,": Whoever, with intent to cause, or knowing that he is likely to cause, wrongful loss or damage to the public or to any person, causes the destruction of any property, or any such change in any property or in the situation thereof as destroys or diminishes its value or utility, or affects it injuriously, commits mischief.","'Mischief' is causing wrongful loss or damage to the public or to any person, causing the destruction of any property, or any such change in any property or in the situation thereof as destroys or diminishes its value or utility, or affects it injuriously.",0.6362228796306262,0.7714285665306123,0.7551020358912953,0.7714285665306123,0.967814028263092,0.84731054
IPC,"Which term refers to causing wrongful loss or damage to the public or to any person, causing the destruction of any property, or any such change in any property or in the situation thereof as destroys or diminishes its value or utility, or affects it injuriously?",: Mischief,The term is 'mischief'.,0.0,0.0,0.0,0.0,0.5722846388816833,0.6437864
IPC,Is it essential for the offence of mischief that the offender should intend to cause loss or damage to the owner of the property injured or destroyed?,": No, it is not essential for the offence of mischief that the offender should intend to cause loss or damage to the owner of the property injured or destroyed.","No, it is not essential for the offence of mischief that the offender should intend to cause loss or damage to the owner of the property injured or destroyed. It is sufficient if he intends to cause, or knows that he is likely to cause, wrongful loss or damage to any person by injuring any property, whether it belongs to that person or not.",0.2949696385359365,0.7301587254421769,0.6363636319447316,0.7301587254421769,0.950663149356842,0.95649135
IPC,"Is it sufficient for the offence of mischief if the offender intends to cause, or knows that he is likely to cause, wrongful loss or damage to any person by injuring any property, whether it belongs to that person or not?",": Yes, that is sufficient for the offence of mischief.","Yes, it is sufficient for the offence of mischief that the offender intends to cause, or knows that he is likely to cause, wrongful loss or damage to any person by injuring any property, whether it belongs to that person or not.",0.032470115327913,0.4615384577251808,0.2448979561849229,0.4102564064431296,0.7680038809776306,0.78761894
IPC,"Can mischief be committed by an act affecting property belonging to the person who commits the act, or to that person and others jointly?",": Yes, mischief can be committed by an act affecting property belonging to the person who commits the act, or to that person and others jointly.","Yes, mischief can be committed by an act affecting property belonging to the person who commits the act, or to that person and others jointly.",0.9635749534339606,0.977777772780247,0.9795918317367764,0.977777772780247,0.9878931045532228,0.99268365
IPC,Is it possible for someone to commit mischief by affecting property that belongs to themself or jointly with others?,": Yes, it is possible for someone to commit mischief by affecting property that belongs to themselves or jointly with others, if the act causes wrongful loss or damage to another person.","Yes, it is possible for someone to commit mischief by affecting property that belongs to themself or jointly with others.",0.5094859765086827,0.7083333285503473,0.639999995288,0.7083333285503473,0.950035035610199,0.9669694
IPC,What is an illustration of committing mischief?,": A, voluntarily throws a stone into a river (without any intention of causing wrongful loss or damage). Here A has committed mischief because he has diminished the value of that river.",A voluntarily burns a valuable security belonging to Z intending to cause wrongful loss to Z. This is an act of committing mischief.,4.152586198841012e-155,0.2916666618055556,0.0384615336464503,0.2916666618055556,0.8650640249252319,0.5373343
IPC,Who suffers a wrongful loss when A voluntarily burns a valuable security?,: The owner of the valuable security.,Z suffers a wrongful loss when A voluntarily burns a valuable security.,2.389764194736587e-78,0.2222222174691359,0.1176470542560555,0.2222222174691359,0.6645324230194092,0.4253853
IPC,"What penalty can be given for a crime that may result in up to seven years of imprisonment, a fine, or both?",": The penalty for the crime may extend to seven years, a fine, or both.","Damaging a sea-mark or other navigational aid can result in a punishment of up to seven years of imprisonment, a fine, or both.",0.2578234232160701,0.3529411715397924,0.2222222174691359,0.3529411715397924,0.8319301605224609,0.50673604
IPC,What is the punishment for causing destruction of a building used as a place of worship or dwelling by fire or explosive substance?,": According to the Bharatiya Nyaya Sanhita, the punishment for causing destruction of a building used as a place of worship or dwelling by fire or explosive substance can extend to imprisonment for life, or imprisonment for either description for a term which may extend to ten years, and shall also be liable to fine.","The punishment may be imprisonment for life, or imprisonment for a term which may extend to ten years, and may also include a fine.",0.2855042221600906,0.5666666623388888,0.3513513471731191,0.5333333290055556,0.880608320236206,0.5426773
IPC,What is the punishment for committing the mischief described in section 437 by fire or explosive substance?,": According to BNS, whoever commits mischief by fire or any explosive substance intending to cause, or knowing it to be likely that he will thereby cause, damage to any property shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine.","The punishment is imprisonment for life or imprisonment of either description for a term which may extend to ten years, and a fine.",0.197148754327277,0.4687499957031251,0.2894736800969529,0.4687499957031251,0.8623641133308411,0.58545166
IPC,"What is the maximum penalty for a crime that results in imprisonment for life, or imprisonment of either description for a term which may extend to ten years, and a fine?",": According to BNS, the offender shall be punished with imprisonment of either description for a term not exceeding seven years.","Committing the mischief described in section 437 by fire or explosive substance is punishable by imprisonment for life, or imprisonment of either description for a term which may extend to ten years, and a fine.",0.1494531728885654,0.3529411716262976,0.2222222175582991,0.3137254853517878,0.8630308508872986,0.5679401
IPC,What is the punishment for committing mischief after preparation made for causing death or hurt?,": According to BNS, the punishment for committing mischief after preparation made for causing death or hurt is imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine.","The punishment is imprisonment of either description for a term which may extend to five years, and a fine.",0.3282441544879052,0.6153846108579881,0.4363636319603306,0.6153846108579881,0.9007079005241394,0.65955
IPC,What is the potential sentence and penalty for a crime that involves committing mischief after preparation made for causing death or hurt?,": According to BNS, the potential sentence for committing mischief after preparation made for causing death or hurt is imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine.","The potential sentence is imprisonment of either description for a term which may extend to five years, and a fine.",0.336785974604845,0.6296296250685872,0.4561403464327486,0.6296296250685872,0.9146535396575928,0.66327244
IPC,"What does it mean when someone unlawfully enters into or upon property with the intent to commit an offence, intimidate, insult or annoy any person in possession of the property, or unlawfully remains there with similar intentions?",: The question describes criminal trespass.,That is the definition of 'criminal trespass'.,1.107719980955558e-231,0.0,0.0,0.0,0.8228949308395386,0.8076186
IPC,What constitutes house-trespass?,": Whoever commits criminal trespass by entering into or remaining in any building, tent or vessel used as a human dwelling or any building used as a place for worship, or as a place for the custody of property, is said to commit “house-trespass”.","House-trespass is committed by anyone who commits criminal trespass by entering or remaining in any building, tent or vessel used as a human dwelling or any building used as a place for worship, or as a place for the custody of property. The introduction of any part of the criminal trespasser's body is entering sufficient to constitute house-trespass.",0.569511255193571,0.7222222172569444,0.6222222173432099,0.7222222172569444,0.9645906686782836,0.931605
IPC,"If someone commits criminal trespass by entering or remaining in a building, tent, or vessel used as a human dwelling or a place for worship or custody of property, what crime are they committing?",: That person is committing house-trespass which is covered under BNS.,They are committing house-trespass.,5.791739854583281e-155,0.2857142816326531,0.153846150295858,0.2857142816326531,0.7945033311843872,0.6024705
IPC,What is lurking house-trespass?,": As per BNS, lurking house-trespass is when someone commits house-trespass while taking precautions to conceal their presence.","Lurking house-trespass is committed by a person who commits house-trespass having taken precautions to conceal such house-trespass from some person who has a right to exclude or eject the trespasser from the building, tent or vessel which is the subject of the trespass.",1.216757354766152e-78,0.2499999954253473,0.1379310303388824,0.2499999954253473,0.8965247869491577,0.92213106
IPC,Who commits lurking house-trespass and how?,": As per BNS, whoever commits house-trespass in such circumstances as to show that he took precautions to conceal such house-trespass from some person who has a right to exclude or eject the trespasser from the house, or from a building, room or vessel, which is the subject of the trespass, is said to commit ""lurking house-trespass"".","Lurking house-trespass is committed by a person who commits house-trespass having taken precautions to conceal such house-trespass from some person who has a right to exclude or eject the trespasser from the building, tent or vessel which is the subject of the trespass.",0.4254277245976215,0.6216216167531046,0.5154639126453396,0.6216216167531046,0.9620766639709472,0.8949287
IPC,When is lurking house-trespass by night committed?,": Lurking house-trespass by night is committed when someone commits house-trespass with precautions to conceal the trespass from someone who has the right to exclude or eject the trespasser, and the trespass is done after sunset and before sunrise.",Lurking house-trespass by night is committed after sunset and before sunrise.,0.2206391663554904,0.5365853619274241,0.3829787200543232,0.5365853619274241,0.8898657560348511,0.8431928
IPC,"How can a person commit house-breaking by entering or quitting through a passage made by himself or an abettor of the house-trespass, entering or quitting through any passage not intended for human entrance or any passage to which he has obtained access by scaling or climbing over any wall or building, or entering or quitting through any passage which he or any abettor of the house-trespass has opened in order to commit the house-trespass?",": A person commits house-breaking if he enters or quits through a passage he made, or through a passage not intended for human entrance, or by scaling a wall, or through a passage opened to commit house-trespass.",These are the six ways a person can commit house-breaking.,3.505126972195164e-155,0.2222222182098766,0.0,0.1111111070987655,0.7882487773895264,0.677191
IPC,What is considered house-breaking according to the provided text?,": I need more information to answer this question. Please specify which text you are referring to. If you are asking about the definition under the Bharatiya Nyaya Sanhita, I can search for it using the available tools.","House-breaking is considered when a person enters or quits a house by using criminal force, committing an assault, threatening any person with assault, or by opening any lock in order to commit the trespass. It also includes entering or quitting by any passage known to have been fastened against such entrance or departure and unfastened by the trespasser or an abettor.",6.999843864640431e-232,0.0769230720841554,0.0,0.0769230720841554,0.7818700671195984,0.037529632
IPC,"What does making a hole through the wall and putting a hand through the aperture, entering a ship at a port-hole between decks, entering a house through a window, entering a house through the door after opening a fastened door, entering a house through the door after lifting a latch with a wire, entering a house after opening the door with a found key, forcing a passage by knocking a person down, and threatening a door-keeper to deter them from opposing refer to?",": These scenarios refer to ""house-breaking"" as defined under the Bharatiya Nyaya Sanhita.",These instances are given as examples of house-breaking.,1.2882297539194155e-231,0.1904761857596373,0.0,0.1904761857596373,0.7937345504760742,0.6612432
IPC,When does someone commit house-breaking by night?,": A person is said to commit ""house-breaking by night"" if he commits house-breaking after sunset and before sunrise.",Someone commits house-breaking by night after sunset and before sunrise.,0.2875338096125626,0.5517241334126041,0.370370365925926,0.4827586161712247,0.9112423658370972,0.89984554
IPC,What defines a structure as being considered part of a house according to the given explanation?,: This question is too vague and does not provide any context. I need more information to answer this question.,A structure is considered part of a house if it is an out-house or building occupied with the house and there is an immediate internal communication between them.,8.053753983348731e-232,0.0930232508815578,0.0,0.0930232508815578,0.7974936962127686,0.06569965
IPC,What does the legal consequence of a criminal trespass potentially include?,: The legal consequence of a criminal trespass can include imprisonment and/or a fine.,"The legal consequence of a criminal trespass can potentially include imprisonment of either description for a term which may extend to three months, or a fine which may extend to five hundred rupees, or both.",0.123473170588856,0.5499999956125,0.409090904927686,0.5499999956125,0.8430238366127014,0.84047353
IPC,What is the punishment for house-trespass in order to commit offence punishable with death?,": According to the Bharatiya Nyaya Sanhita, the punishment for house-trespass in order to commit an offence punishable with death is imprisonment for life, or rigorous imprisonment for a term not exceeding ten years, and shall also be liable to fine.","The punishment for house-trespass in order to commit offence punishable with death is imprisonment for life, or with rigorous imprisonment for a term not exceeding ten years, and shall also be liable to fine.",0.7202439697309596,0.8749999950439455,0.7887323894147986,0.8749999950439455,0.9361947774887084,0.9466417
IPC,What is the punishment for someone who commits house-trespass with the intention to commit an offence punishable with death?,": According to the Bharatiya Nyaya Sanhita, the punishment for house-trespass with the intention to commit an offence punishable with death is imprisonment for life, or with rigorous imprisonment for a term not exceeding ten years, and shall also be liable to fine.","The punishment for such an act is imprisonment for life, or with rigorous imprisonment for a term not exceeding ten years, and the person shall also be liable to fine.",0.5202105629031966,0.7540983557215802,0.57971014010502,0.7213114704756787,0.9046409726142884,0.64683247
IPC,What is the punishment for house-trespass in order to commit offence punishable with imprisonment for life?,": According to the Bharatiya Nyaya Sanhita, whoever commits house-trespass in order to commit any offence punishable with imprisonment for life, shall be punished with imprisonment of either description for a term not exceeding ten years, and shall also be liable to fine.","The punishment for house-trespass in order to commit offence punishable with imprisonment for life is imprisonment of either description for a term not exceeding ten years, and shall also be liable to fine.",0.582488633130596,0.7692307642887575,0.6849315019253144,0.7692307642887575,0.9442253112792968,0.9059084
IPC,What is the penalty for committing house-trespass with the intent to commit a crime that could result in life imprisonment?,": According to the Bharatiya Nyaya Sanhita, the penalty for house-trespass with the intent to commit a crime punishable with life imprisonment is imprisonment of either description for a term not exceeding ten years, and shall also be liable to fine.","The penalty for committing house-trespass with the intent to commit a crime that could result in life imprisonment is imprisonment of either description for a term not exceeding ten years, and a potential fine.",0.5385411356229162,0.7301587251700682,0.6027397210733721,0.7301587251700682,0.937046229839325,0.92317593
IPC,What is the punishment for house-trespass in order to commit offence punishable with imprisonment?,": According to BNS, the punishment for house-trespass in order to commit an offence punishable with imprisonment is imprisonment of either description for a term which may extend to two years, and shall also be liable to fine.","The punishment for house-trespass in order to commit offence punishable with imprisonment is imprisonment of either description for a term which may extend to two years, and shall also be liable to fine; and if the offence intended to be committed is theft, the term of the imprisonment may be extended to seven years.",0.5324175992723572,0.7999999950163267,0.6444444396024691,0.771428566444898,0.9554447531700134,0.95489883
IPC,"If the offender commits lurking house-trespass or house-breaking with the intent to commit an offence punishable with imprisonment, what is the punishment?",": According to the Bharatiya Nyaya Sanhita, the offender shall be punished with imprisonment of either description for a term which may extend to fourteen years, and shall also be liable to fine.","The punishment is imprisonment of either description for a term which may extend to three years, and a liable fine. If the intended offence is theft, the term of the imprisonment may be extended to ten years.",0.3162282373587717,0.6071428521428572,0.323529406782007,0.6071428521428572,0.913226306438446,0.70526016
IPC,"What is the punishment for lurking house-trespass or house-breaking after preparation for hurt, assault or wrongful restraint?",": According to BNS, the punishment for lurking house-trespass or house-breaking after preparation for hurt, assault, or wrongful restraint is imprisonment which may extend to fourteen years, and shall also be liable to fine.","The punishment is imprisonment of either description or a term which may extend to ten years, and a liable fine.",0.1162083990289488,0.4897959136193253,0.1923076876701184,0.448979587088713,0.8679044246673584,0.5932573
IPC,"What is the term of imprisonment and potential fine for a crime that involves lurking house-trespass or house-breaking after preparation for hurt, assault or wrongful restraint?",": As per BNS, the punishment for lurking house-trespass or house-breaking after preparation for hurt, assault, or wrongful restraint is imprisonment which may extend to fourteen years, and shall also be liable to fine.","The term of imprisonment may extend to ten years, and a fine may be levied.",2.4445239352616587e-78,0.3555555512691358,0.127659570285197,0.3111111068246914,0.8206691145896912,0.59982
IPC,What is the punishment for lurking house-trespass or house-breaking by night with the intent to commit an offence punishable with imprisonment?,": According to BNS, the punishment for lurking house-trespass or house-breaking by night with intent to commit an offence punishable with imprisonment is imprisonment which may extend to five years and a fine.","The punishment is imprisonment of either description for a term which may extend to five years, and a liable fine.",0.1925675986166957,0.4999999952170139,0.2352941129719339,0.4583333285503472,0.8818776607513428,0.55714583
IPC,"What is the punishment for a crime that involves house-trespass or house-breaking by night with the intent to commit an offence, and is punishable with either type of imprisonment up to five years, along with a liable fine?",": According to BNS, the punishment for house-trespass or house-breaking by night with the intent to commit an offence punishable with imprisonment up to five years, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine.","The punishment for lurking house-trespass or house-breaking by night with the intent to commit an offence punishable with imprisonment is imprisonment of either description for a term which may extend to five years, and a liable fine.",0.532296268919798,0.8285714236081634,0.6666666617687076,0.7999999950367347,0.9632725715637208,0.8887102
IPC,"What is the punishment for someone who commits lurking house-trespass by night, or house-breaking by night, having made preparation for causing hurt to any person or for assaulting any person, or for wrongfully restraining any person, or for putting any person in fear of hurt, or of assault, or of wrongful restraint?",: Imprisonment up to fourteen years and fine.,"The person shall be punished with imprisonment of either description for a term which may extend to fourteen years, and shall also be liable to fine.",6.682506520349337e-79,0.2580645122996878,0.0624999965820314,0.2580645122996878,0.8004139065742493,0.82517
IPC,"What is the maximum term of imprisonment and additional penalties for a person who is found guilty of lurking house-trespass by night or house-breaking by night, having made preparation for causing hurt, assaulting, wrongfully restraining any person, or for putting any person in fear of hurt, assault or wrongful restraint?",": According to BNS, the maximum term of imprisonment for such offences can extend to fourteen years, and the offender shall also be liable to fine.","The maximum term of imprisonment is fourteen years, and the person may also be liable to a fine.",0.3406959882142654,0.6341463365377752,0.4285714237528344,0.6341463365377752,0.8899537324905396,0.8807175
IPC,"What is the punishment for someone who, whilst committing lurking house-trespass or house-breaking, causes grievous hurt to any person or attempts to cause death or grievous hurt to any person?",": According to BNS, the punishment for lurking house-trespass or house-breaking, causing grievous hurt, or attempting to cause death or grievous hurt, can extend to imprisonment for life, or imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine.","The person shall be punished with imprisonment for life, or imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine.",0.4718082937699708,0.6885245853265252,0.6133333285902223,0.6885245853265252,0.8873958587646484,0.567466
IPC,What is the punishment for all persons jointly concerned in lurking house-trespass or house-breaking by night punishable where death or grievous hurt caused by one of them?,": As per BNS, the punishment is imprisonment for life, or imprisonment of either description for a term not exceeding ten years, and shall also be liable to fine.","Every person jointly concerned in committing such lurking house-trespass by night or house-breaking by night, shall be punished with imprisonment for life, or with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine.",0.3706903233994377,0.5714285665306124,0.4857142809142858,0.5714285665306124,0.896450400352478,0.6021004
IPC,"What is the penalty for every person jointly involved in the act of lurking house-trespass by night or house-breaking by night, where death or grievous harm is caused by one of them?",": As per BNS, when lurking house-trespass or house-breaking by night is committed by multiple individuals and one of them causes death or grievous hurt, all those jointly involved shall be punished with imprisonment for life, or imprisonment of either description for a term not exceeding ten years, and shall also be liable to fine.","The punishment for all persons jointly concerned in such act is imprisonment for life, or imprisonment of either description for a term which may extend to ten years, and they are also liable to a fine.",0.2504964582487402,0.4935064886962389,0.2921348266885494,0.4675324627222129,0.913407862186432,0.6475309
IPC,"Does the text provide a specific punishment for someone who dishonestly or with intent to commit mischief, breaks open or unfastens any closed receptacle which contains property?",: I need to consult the Bharatiya Nyaya Sanhita (BNS) to provide the punishment details.,"No, the text does not provide a specific punishment for this offence.",1.250849891192838e-231,0.2399999950080001,0.0,0.2399999950080001,0.7730845212936401,0.5156371
IPC,What is the punishment for someone entrusted with a closed property receptacle who breaks it open without permission?,": As per Section 463 of the Bharatiya Nyaya Sanhita, the punishment is imprisonment for up to two years, or a fine, or both.","The punishment can extend to three years imprisonment, a fine, or both.",0.2047715641120044,0.3529411719031142,0.1764705838581315,0.3529411719031142,0.8099250197410583,0.7161145
IPC,What is the punishment for someone who dishonestly opens a closed receptacle containing property believing it contains property?,": According to BNS, the punishment for dishonestly opening a closed receptacle containing or believed to contain property is imprisonment which may extend to two years, or with fine, or with both.","The punishment can extend to two years imprisonment, a fine, or both.",0.1200869963029132,0.4102564059960552,0.1463414594883998,0.358974354714004,0.8608722686767578,0.49979943
IPC,What does the term 'Forgery' refer to in this context?,: Forgery involves creating false documents or altering existing ones with the intent to deceive.,"Forgery refers to the act of making any false document or false electronic record with the intention to cause damage, support a false claim, cause someone to part with property, enter into a contract, or commit fraud.",1.2138510048915018e-155,0.2790697628988642,0.0399999959680004,0.2790697628988642,0.8632246851921082,0.8933232
IPC,"What is the act of making any false document or false electronic record with the intent to cause damage, support a false claim, cause someone to part with property, enter into a contract, or commit fraud called?",: Forgery.,This act is called 'Forgery'.,3.648956622645728e-232,0.0,0.0,0.0,0.6835336685180664,0.6596152
IPC,"What does making, signing, sealing, executing a document, transmitting an electronic record, affixing an electronic signature on any electronic record, or making any mark denoting the execution of a document or authenticity of the electronic signature fall under?",": These actions could potentially relate to forgery, document fraud, or offenses related to electronic records.",These actions are considered as making a false document or false electronic record.,5.4287957434891136e-155,0.3703703654320988,0.0740740691358027,0.3703703654320988,0.8141980767250061,0.7230191
IPC,How does A commit forgery in the process of selling an estate to B using Z's seal without Z's authority?,: A commits forgery by fraudulently using Z's seal without authorization to deceive B during the estate sale.,"A commits forgery by affixing Z's seal without Z's authority to a document purporting to be a conveyance of an estate from Z to A, with the intention of selling the estate to B and thereby obtaining the purchase-money from B.",0.0805913603728321,0.4583333286458333,0.2105263116035703,0.4166666619791667,0.9033374786376952,0.85706484
IPC,"What does A do to commit forgery using a cheque signed by B, payable to bearer, but without any sum inserted?",": If A fills in an amount on the cheque without authorization, intending to defraud someone, it constitutes forgery.",A commits forgery by fraudulently filling up the cheque by inserting the sum of ten thousand rupees.,4.811208997101563e-155,0.235294112716263,0.0588235244290661,0.1764705833044984,0.8746821880340576,0.6860678
IPC,"Who is authorized to fill up the cheque, what is the maximum sum they can insert, and for what purpose, when A leaves a cheque with B?",: The authorization to fill a cheque left by A with B depends on the explicit or implicit understanding between them. The maximum sum B can insert is limited to what is reasonably necessary for the agreed-upon purpose. The purpose must align with the understanding between A and B; any deviation may constitute a breach of trust or even fraud.,"B, who is A's agent, is authorized to fill up the cheque by inserting a sum not exceeding ten thousand rupees for the purpose of making certain payments.",4.927224994977926e-155,0.305555550941358,0.047058819194464,0.2777777731635802,0.8858526945114136,0.698851
IPC,What crime does B commit if he fraudulently fills up a cheque by inserting the sum of twenty thousand rupees?,: B commits forgery.,Forgery,1.2183324802375696e-231,0.0,0.0,0.0,0.6552424430847168,0.65657264
IPC,What is the term for the crime committed when an individual fraudulently fills up a cheque by inserting the sum of twenty thousand rupees?,: Forgery.,Forgery,1.384292958842266e-231,0.6666666622222223,0.0,0.6666666622222223,0.7051386833190918,0.8449867
IPC,What crime is A guilty of if he draws a bill of exchange on himself in the name of B without B's authority?,: A is guilty of forgery.,Forgery,1.1200407237786665e-231,0.0,0.0,0.0,0.6107867956161499,0.6978501
IPC,What is the term for the crime committed when A draws a bill of exchange on himself in the name of B without B's authority?,: Forgery.,Forgery,1.384292958842266e-231,0.6666666622222223,0.0,0.6666666622222223,0.7051386833190918,0.8449867
IPC,What is the term for the crime committed when A dishonestly scratches out B's name from Z's will?,": As per BNS, it could be covered under offences related to property and documents,depending on the specifics.",Forgery,0.0,0.0,0.0,0.0,0.5337400436401367,0.2691688
IPC,What crime does B commit if he dishonestly erases the words 'Pay to Z or his order' on a Government promissory note?,: B commits forgery.,Forgery,1.2183324802375696e-231,0.0,0.0,0.0,0.6552424430847168,0.6565726
IPC,"What crime does A commit if he executes a conveyance of the same estate to B, dated six months earlier than the date of the conveyance to Z?",": I need to consult the Bharatiya Nyaya Sanhita to determine the specific crime A commits. I will search for sections related to fraud, cheating, and dishonest conveyance of property.",Forgery,0.0,0.0,0.0,0.0,0.4838573336601257,0.350509
IPC,"What is the crime committed by someone who executes a conveyance of the same estate to another person, dated six months earlier than the date of the conveyance to a third party?",": The act could be an offense under Section 322 of the Bharatiya Nyaya Sanhita, which deals with dishonestly or fraudulently signing or executing a deed with false statements relating to the transfer of property.",Forgery,0.0,0.0,0.0,0.0,0.5010002851486206,0.40878686
IPC,What crime does A commit if he intentionally writes down a different legatee named by Z in Z's will?,": According to BNS, A commits forgery.",Forgery,1.0518351895246305e-231,0.0,0.0,0.0,0.5913224220275879,0.6964048
IPC,What is the crime committed by a person who intentionally writes down a different legatee named by another in their will?,": This act constitutes forgery, potentially covered under offences related to document falsification in the Bharatiya Nyaya Sanhita.",Forgery,8.614911585158348e-232,0.0,0.0,0.0,0.5225527286529541,0.6188027
IPC,What crime does A commit if he writes a letter and signs it with B's name without B's authority?,: A commits forgery.,Forgery,1.2183324802375696e-231,0.0,0.0,0.0,0.636030912399292,0.7641854
IPC,What is the crime called when A writes a letter and signs it with B's name without B's authority?,: Forgery.,Forgery,1.384292958842266e-231,0.6666666622222223,0.0,0.6666666622222223,0.7051386833190918,0.8449867
IPC,"Who is the person that commits forgery in the first example by signing his own name to a bill of exchange, intending that it may be believed that the bill was drawn by another person of the same name?",": The person who signs his own name to a bill of exchange, intending it to be believed that the bill was drawn by another person of the same name, commits forgery.",A,7.490163752058133e-232,0.0,0.0,0.0,0.4500206112861633,0.112242766
IPC,"What does it mean when someone writes the word 'accepted' on a piece of paper and signs it with Z's name, so that B may later write a bill of exchange drawn by B on Z, and negotiate the bill as though it had been accepted by Z?",": This act constitutes forgery, as someone has falsely signed Z's name to create a false document (the acceptance) with the intention that B will use it to deceive others and negotiate the bill of exchange.",It is a forgery committed in the second example.,1.0766012022551938e-231,0.0930232525040563,0.0,0.0930232525040563,0.7687152028083801,0.60085857
IPC,How does A commit forgery in the third example?,: This question is incomplete and requires more information to provide an adequate answer. Please provide the third example.,"A picks up a bill of exchange payable to the order of a different person of the same name, and endorses the bill in his own name, intending to cause it to be believed that it was endorsed by the person to whom it was payable.",3.1725552093720223e-232,0.1249999953125001,0.0,0.1249999953125001,0.7524809837341309,0.14339475
IPC,How does A commit forgery in the fifth example?,: This question is unanswerable because it lacks context. Please provide the example to understand how A commits forgery.,"A, in anticipation of insolvency, lodges effects with B for A's benefit, with intent to defraud his creditors, and writes a promissory note binding himself to pay B a sum for value received, and antedates the note, intending that it may be believed to have been made before A was on the point of insolvency.",1.7222930027202395e-232,0.1230769189396451,0.0,0.1230769189396451,0.7849704623222351,0.34483415
IPC,"What does the making of a false document in the name of a fictious person, intending it to be believed that the document was made by a real person, or in the name of a deceased person, intending it to be believed that the document was made by the person in his lifetime, refer to in Explanation 2?",": Explanation 2 likely refers to forgery, which involves creating a false document with the intent to deceive, including creating a document in the name of a fictitious or deceased person.",It is considered as forgery.,8.972141065609098e-232,0.0,0.0,0.0,0.7427718043327332,0.61201155
